basket_id,customer_id,zone_code,ts_local,items,amount_aed,daypart,sample
B0000357,C00020,DXB-MAR,2025-09-24T15:00,3,84.0,midday,1
B0000358,C01164,DXB-DTN,2025-09-24T16:00,2,52.0,midday,1
B0000359,C00488,DXB-MOE,2025-09-24T16:00,1,26.0,midday,1
B0000360,C00686,DXB-DEI,2025-09-24T16:00,3,80.0,midday,1
B0000361,C01862,DXB-MOE,2025-09-24T17:00,1,26.0,evening,1
B0000362,C02362,DXB-MOE,2025-09-24T18:00,1,26.0,evening,1
B0000363,C01862,DXB-DTN,2025-09-24T19:00,2,44.0,evening,1
B0000364,C01862,DXB-MOE,2025-09-24T20:00,2,58.0,evening,1
B0000365,C01434,DXB-DTN,2025-09-24T21:00,2,52.0,evening,1
B0000366,C01032,DXB-MOE,2025-09-24T21:00,1,24.0,evening,1
B0000367,C01337,DXB-MOE,2025-09-24T21:00,2,52.0,evening,1
B0000368,C01054,DXB-MAR,2025-09-24T21:00,1,32.0,evening,1
B0000369,C01292,DXB-MAR,2025-09-25T07:00,4,100.0,morning,1
B0000370,C01213,DXB-DEI,2025-09-25T07:00,1,18.0,morning,1
B0000371,C02080,DXB-DEI,2025-09-25T08:00,1,26.0,morning,1
B0000372,C00667,DXB-DTN,2025-09-25T09:00,1,24.0,morning,1
B0000373,C00332,DXB-MOE,2025-09-25T09:00,3,96.0,morning,1
B0000374,C00468,DXB-MAR,2025-09-25T09:00,1,26.0,morning,1
B0000375,C01159,DXB-DEI,2025-09-25T09:00,2,50.0,morning,1
B0000376,C01422,DXB-DTN,2025-09-25T11:00,1,24.0,midday,1
B0000377,C01424,DXB-MOE,2025-09-25T11:00,2,52.0,midday,1
B0000378,C02051,DXB-MOE,2025-09-25T11:00,1,32.0,midday,1
B0000379,C00546,DXB-MOE,2025-09-25T13:00,1,24.0,midday,1
B0000380,C02148,DXB-DTN,2025-09-25T15:00,1,18.0,midday,1
B0000381,C01862,DXB-MAR,2025-09-25T15:00,2,64.0,midday,1
B0000382,C01565,DXB-MOE,2025-09-25T16:00,2,44.0,midday,1
B0000383,C01573,DXB-MAR,2025-09-25T16:00,1,26.0,midday,1
B0000384,C02085,DXB-DEI,2025-09-25T16:00,1,18.0,midday,1
B0000385,C02066,DXB-MAR,2025-09-25T17:00,1,24.0,evening,1
B0000386,C00701,DXB-MAR,2025-09-25T18:00,2,64.0,evening,1
B0000387,C01318,DXB-MAR,2025-09-25T18:00,1,24.0,evening,1
B0000388,C02249,DXB-DEI,2025-09-25T18:00,1,26.0,evening,1
B0000389,C01057,DXB-DTN,2025-09-25T20:00,4,100.0,evening,1
B0000390,C01997,DXB-DTN,2025-09-25T21:00,1,24.0,evening,1
B0000391,C01942,DXB-MAR,2025-09-25T21:00,2,36.0,evening,1
B0000392,C01338,DXB-DTN,2025-09-25T22:00,1,18.0,evening,1
B0000393,C01725,DXB-MAR,2025-09-25T22:00,1,24.0,evening,1
B0000394,C00701,DXB-MAR,2025-09-26T08:00,2,64.0,morning,1
B0000395,C00448,DXB-DEI,2025-09-26T08:00,3,76.0,morning,1
B0000396,C02386,DXB-DEI,2025-09-26T08:00,2,64.0,morning,1
B0000397,C00217,DXB-MOE,2025-09-26T09:00,1,24.0,morning,1
B0000398,C00540,DXB-DEI,2025-09-26T09:00,3,68.0,morning,1
B0000399,C01788,DXB-DEI,2025-09-26T09:00,2,42.0,morning,1
B0000400,C01013,DXB-DEI,2025-09-26T10:00,2,44.0,morning,1
B0000401,C00304,DXB-MOE,2025-09-26T11:00,2,58.0,midday,1
B0000402,C00411,DXB-MOE,2025-09-26T15:00,3,88.0,midday,1
B0000403,C01862,DXB-DTN,2025-09-26T17:00,1,24.0,evening,1
B0000404,C01723,DXB-MOE,2025-09-26T17:00,1,24.0,evening,1
B0000405,C02124,DXB-MAR,2025-09-26T17:00,1,26.0,evening,1
B0000406,C01752,DXB-DEI,2025-09-26T17:00,5,138.0,evening,1
B0000407,C01612,DXB-DTN,2025-09-26T18:00,1,18.0,evening,1
B0000408,C00184,DXB-MOE,2025-09-26T18:00,3,70.0,evening,1
B0000409,C00930,DXB-MOE,2025-09-26T19:00,1,26.0,evening,1
B0000410,C00607,DXB-MAR,2025-09-26T19:00,1,24.0,evening,1
B0000411,C01127,DXB-DTN,2025-09-26T21:00,1,26.0,evening,1
B0000412,C00959,DXB-MOE,2025-09-26T21:00,3,76.0,evening,1
B0000413,C00495,DXB-MAR,2025-09-26T21:00,1,18.0,evening,1
B0000414,C01337,DXB-MAR,2025-09-26T21:00,1,24.0,evening,1
B0000415,C01505,DXB-MAR,2025-09-26T21:00,1,24.0,evening,1
B0000416,C01491,DXB-DEI,2025-09-26T21:00,3,76.0,evening,1
B0000417,C00183,DXB-DEI,2025-09-26T21:00,3,82.0,evening,1
B0000418,C00618,DXB-DTN,2025-09-26T22:00,1,18.0,evening,1
B0000419,C00914,DXB-DTN,2025-09-26T22:00,2,52.0,evening,1
B0000420,C01792,DXB-DTN,2025-09-26T22:00,3,68.0,evening,1
B0000421,C01584,DXB-DEI,2025-09-27T06:00,2,56.0,morning,1
B0000422,C01189,DXB-DEI,2025-09-27T08:00,3,74.0,morning,1
B0000423,C02338,DXB-MOE,2025-09-27T09:00,2,42.0,morning,1
B0000424,C00318,DXB-DTN,2025-09-27T10:00,1,26.0,morning,1
B0000425,C00670,DXB-DEI,2025-09-27T10:00,1,26.0,morning,1
B0000426,C01683,DXB-MOE,2025-09-27T11:00,1,18.0,midday,1
B0000427,C00681,DXB-DTN,2025-09-27T12:00,1,24.0,midday,1
B0000428,C02330,DXB-MAR,2025-09-27T12:00,1,26.0,midday,1
B0000429,C01291,DXB-DTN,2025-09-27T13:00,1,18.0,midday,1
B0000430,C01646,DXB-MOE,2025-09-27T14:00,2,44.0,midday,1
B0000431,C00156,DXB-MOE,2025-09-27T14:00,1,18.0,midday,1
B0000432,C00068,DXB-DEI,2025-09-27T14:00,2,50.0,midday,1
B0000433,C02028,DXB-DEI,2025-09-27T15:00,2,56.0,midday,1
B0000434,C00236,DXB-MOE,2025-09-27T16:00,2,48.0,midday,1
B0000435,C01109,DXB-MAR,2025-09-27T18:00,3,82.0,evening,1
B0000436,C00495,DXB-MAR,2025-09-27T18:00,1,26.0,evening,1
B0000437,C01220,DXB-DTN,2025-09-27T19:00,2,36.0,evening,1
B0000438,C01431,DXB-MOE,2025-09-27T20:00,1,26.0,evening,1
B0000439,C01215,DXB-DTN,2025-09-27T21:00,2,50.0,evening,1
B0000440,C01984,DXB-DTN,2025-09-27T21:00,1,26.0,evening,1
B0000441,C00503,DXB-DEI,2025-09-27T21:00,3,84.0,evening,1
B0000442,C01626,DXB-MAR,2025-09-27T22:00,1,32.0,evening,1
B0000443,C00477,DXB-MAR,2025-09-27T22:00,2,42.0,evening,1
B0000444,C00701,DXB-DEI,2025-09-28T07:00,1,26.0,morning,1
B0000445,C00883,DXB-DTN,2025-09-28T09:00,2,48.0,morning,1
B0000446,C01933,DXB-MOE,2025-09-28T10:00,1,24.0,morning,1
B0000447,C02357,DXB-MOE,2025-09-28T10:00,1,26.0,morning,1
B0000448,C01491,DXB-DTN,2025-09-28T11:00,2,64.0,midday,1
B0000449,C00703,DXB-MAR,2025-09-28T11:00,2,44.0,midday,1
B0000450,C01861,DXB-DTN,2025-09-28T12:00,1,26.0,midday,1
B0000451,C00288,DXB-MAR,2025-09-28T14:00,3,88.0,midday,1
B0000452,C01751,DXB-MOE,2025-09-28T15:00,1,24.0,midday,1
B0000453,C00416,DXB-MOE,2025-09-28T15:00,2,42.0,midday,1
B0000454,C01862,DXB-DTN,2025-09-28T16:00,1,32.0,midday,1
B0000455,C01983,DXB-MAR,2025-09-28T17:00,1,18.0,evening,1
B0000456,C00659,DXB-DTN,2025-09-28T18:00,2,58.0,evening,1
B0000457,C00802,DXB-MOE,2025-09-28T18:00,3,66.0,evening,1
B0000458,C01864,DXB-MOE,2025-09-28T19:00,2,48.0,evening,1
B0000459,C00400,DXB-DTN,2025-09-28T22:00,2,50.0,evening,1
B0000460,C01034,DXB-MAR,2025-09-28T22:00,1,18.0,evening,1
B0000461,C01340,DXB-DEI,2025-09-29T06:00,2,50.0,morning,1
B0000462,C01861,DXB-MAR,2025-09-29T07:00,1,18.0,morning,1
B0000463,C00135,DXB-MAR,2025-09-29T08:00,1,32.0,morning,1
B0000464,C00979,DXB-DTN,2025-09-29T09:00,3,68.0,morning,1
B0000465,C00085,DXB-DEI,2025-09-29T10:00,3,74.0,morning,1
B0000466,C01672,DXB-MOE,2025-09-29T11:00,1,26.0,midday,1
B0000467,C00314,DXB-MOE,2025-09-29T11:00,2,56.0,midday,1
B0000468,C02131,DXB-DTN,2025-09-29T12:00,2,58.0,midday,1
B0000469,C01225,DXB-MOE,2025-09-29T12:00,1,24.0,midday,1
B0000470,C01812,DXB-MOE,2025-09-29T17:00,1,18.0,evening,1
B0000471,C02138,DXB-MOE,2025-09-29T18:00,2,56.0,evening,1
B0000472,C00858,DXB-MAR,2025-09-29T19:00,3,88.0,evening,1
B0000473,C00409,DXB-MAR,2025-09-29T19:00,2,50.0,evening,1
B0000474,C01106,DXB-MOE,2025-09-30T08:00,1,24.0,morning,1
B0000475,C00624,DXB-MAR,2025-09-30T08:00,3,62.0,morning,1
B0000476,C01861,DXB-MAR,2025-09-30T08:00,1,32.0,morning,1
B0000477,C02388,DXB-DEI,2025-09-30T08:00,3,66.0,morning,1
B0000478,C01990,DXB-MOE,2025-09-30T10:00,3,60.0,morning,1
B0000479,C02004,DXB-MOE,2025-09-30T10:00,2,36.0,morning,1
B0000480,C00250,DXB-MOE,2025-09-30T12:00,1,18.0,midday,1
B0000481,C02338,DXB-MOE,2025-09-30T13:00,1,24.0,midday,1
B0000482,C00495,DXB-MOE,2025-09-30T15:00,3,70.0,midday,1
B0000483,C00870,DXB-DEI,2025-09-30T15:00,1,18.0,midday,1
B0000484,C00135,DXB-DEI,2025-09-30T16:00,2,50.0,midday,1
B0000485,C02148,DXB-MOE,2025-09-30T17:00,1,32.0,evening,1
B0000486,C00800,DXB-DTN,2025-09-30T18:00,3,68.0,evening,1
B0000487,C00549,DXB-DTN,2025-09-30T18:00,2,64.0,evening,1
B0000488,C02398,DXB-MOE,2025-09-30T18:00,3,82.0,evening,1
B0000489,C01994,DXB-DTN,2025-09-30T19:00,1,26.0,evening,1
B0000490,C01577,DXB-DTN,2025-09-30T20:00,2,58.0,evening,1
B0000491,C00264,DXB-DTN,2025-09-30T20:00,1,26.0,evening,1
B0000492,C00095,DXB-MOE,2025-09-30T20:00,1,18.0,evening,1
B0000493,C00729,DXB-DEI,2025-09-30T20:00,2,48.0,evening,1
B0000494,C01966,DXB-DTN,2025-09-30T22:00,1,24.0,evening,1
B0000495,C01694,DXB-MOE,2025-09-30T22:00,1,32.0,evening,1
B0000496,C01226,DXB-DEI,2025-10-01T07:00,3,76.0,morning,1
B0000497,C00108,DXB-DTN,2025-10-01T08:00,2,42.0,morning,1
B0000498,C00328,DXB-DEI,2025-10-01T08:00,2,44.0,morning,1
B0000499,C02242,DXB-DEI,2025-10-01T08:00,3,74.0,morning,1
B0000500,C00266,DXB-DEI,2025-10-01T09:00,2,64.0,morning,1
B0000501,C02090,DXB-MOE,2025-10-01T11:00,1,26.0,midday,1
B0000502,C00226,DXB-MAR,2025-10-01T12:00,2,50.0,midday,1
B0000503,C02123,DXB-MOE,2025-10-01T13:00,2,58.0,midday,1
B0000504,C01259,DXB-DTN,2025-10-01T14:00,1,24.0,midday,1
B0000505,C02158,DXB-MOE,2025-10-01T14:00,3,74.0,midday,1
B0000506,C01207,DXB-MOE,2025-10-01T15:00,2,56.0,midday,1
B0000507,C02250,DXB-DTN,2025-10-01T18:00,1,18.0,evening,1
B0000508,C00928,DXB-MAR,2025-10-01T19:00,2,36.0,evening,1
B0000509,C01579,DXB-DEI,2025-10-01T19:00,1,26.0,evening,1
B0000510,C00211,DXB-DEI,2025-10-01T19:00,1,18.0,evening,1
B0000511,C02042,DXB-DTN,2025-10-01T20:00,1,18.0,evening,1
B0000512,C00495,DXB-DTN,2025-10-01T20:00,2,56.0,evening,1
B0000513,C02282,DXB-MOE,2025-10-01T20:00,1,18.0,evening,1
B0000514,C00165,DXB-MAR,2025-10-01T21:00,1,18.0,evening,1
B0000515,C00872,DXB-MOE,2025-10-01T22:00,2,64.0,evening,1
B0000516,C02076,DXB-MAR,2025-10-01T23:00,2,50.0,evening,1
B0000517,C01245,DXB-DEI,2025-10-02T06:00,1,18.0,morning,1
B0000518,C01826,DXB-DEI,2025-10-02T06:00,1,24.0,morning,1
B0000519,C00058,DXB-MAR,2025-10-02T08:00,3,74.0,morning,1
B0000520,C02397,DXB-DEI,2025-10-02T08:00,1,24.0,morning,1
B0000521,C00433,DXB-DEI,2025-10-02T08:00,1,18.0,morning,1
B0000522,C02263,DXB-DEI,2025-10-02T08:00,1,24.0,morning,1
B0000523,C00940,DXB-DEI,2025-10-02T09:00,3,80.0,morning,1
B0000524,C02390,DXB-MOE,2025-10-02T10:00,1,26.0,morning,1
B0000525,C00624,DXB-MOE,2025-10-02T10:00,3,82.0,morning,1
B0000526,C01453,DXB-MOE,2025-10-02T11:00,1,18.0,midday,1
B0000527,C01472,DXB-MOE,2025-10-02T12:00,1,18.0,midday,1
B0000528,C00194,DXB-MAR,2025-10-02T16:00,3,84.0,midday,1
B0000529,C01114,DXB-DEI,2025-10-02T16:00,1,24.0,midday,1
B0000530,C00605,DXB-MOE,2025-10-02T17:00,1,26.0,evening,1
B0000531,C01032,DXB-MAR,2025-10-02T18:00,1,24.0,evening,1
B0000532,C00068,DXB-DTN,2025-10-02T19:00,1,32.0,evening,1
B0000533,C02379,DXB-DTN,2025-10-02T19:00,1,18.0,evening,1
B0000534,C00728,DXB-MAR,2025-10-02T19:00,1,26.0,evening,1
B0000535,C00795,DXB-DTN,2025-10-02T21:00,3,84.0,evening,1
B0000536,C01435,DXB-MAR,2025-10-02T21:00,2,50.0,evening,1
B0000537,C01132,DXB-MOE,2025-10-02T22:00,3,82.0,evening,1
B0000538,C01119,DXB-MAR,2025-10-02T22:00,2,50.0,evening,1
B0000539,C00729,DXB-DTN,2025-10-03T07:00,2,50.0,morning,1
B0000540,C01980,DXB-DEI,2025-10-03T07:00,1,18.0,morning,1
B0000541,C00524,DXB-MOE,2025-10-03T08:00,2,50.0,morning,1
B0000542,C00425,DXB-DTN,2025-10-03T09:00,2,42.0,morning,1
B0000543,C02285,DXB-DEI,2025-10-03T09:00,2,48.0,morning,1
B0000544,C01337,DXB-MOE,2025-10-03T11:00,1,24.0,midday,1
B0000545,C00119,DXB-MAR,2025-10-03T12:00,2,56.0,midday,1
B0000546,C01182,DXB-MOE,2025-10-03T13:00,2,56.0,midday,1
B0000547,C00739,DXB-DTN,2025-10-03T14:00,3,76.0,midday,1
B0000548,C01349,DXB-MOE,2025-10-03T16:00,2,48.0,midday,1
B0000549,C00983,DXB-MAR,2025-10-03T17:00,1,26.0,evening,1
B0000550,C02084,DXB-DEI,2025-10-03T17:00,2,56.0,evening,1
B0000551,C00406,DXB-MOE,2025-10-03T18:00,3,70.0,evening,1
B0000552,C01424,DXB-MAR,2025-10-03T19:00,1,32.0,evening,1
B0000553,C01752,DXB-MAR,2025-10-03T19:00,3,82.0,evening,1
B0000554,C01185,DXB-DTN,2025-10-03T20:00,1,18.0,evening,1
B0000555,C00153,DXB-MOE,2025-10-03T20:00,1,24.0,evening,1
B0000556,C00493,DXB-DEI,2025-10-03T20:00,1,24.0,evening,1
B0000557,C01209,DXB-MOE,2025-10-03T21:00,1,32.0,evening,1
B0000558,C00871,DXB-DTN,2025-10-03T22:00,1,32.0,evening,1
B0000559,C00447,DXB-MAR,2025-10-03T22:00,2,42.0,evening,1
B0000560,C01761,DXB-MAR,2025-10-03T23:00,1,26.0,evening,1
B0000561,C01587,DXB-DTN,2025-10-04T08:00,1,32.0,morning,1
B0000562,C01824,DXB-MAR,2025-10-04T09:00,3,78.0,morning,1
B0000563,C00447,DXB-DEI,2025-10-04T09:00,1,18.0,morning,1
B0000564,C01318,DXB-DEI,2025-10-04T09:00,1,24.0,morning,1
B0000565,C00542,DXB-DEI,2025-10-04T09:00,2,50.0,morning,1
B0000566,C02222,DXB-DTN,2025-10-04T12:00,3,76.0,midday,1
B0000567,C00928,DXB-MOE,2025-10-04T13:00,2,36.0,midday,1
B0000568,C00171,DXB-MAR,2025-10-04T14:00,1,24.0,midday,1
B0000569,C02338,DXB-MOE,2025-10-04T15:00,3,84.0,midday,1
B0000570,C01095,DXB-DTN,2025-10-04T16:00,1,32.0,midday,1
B0000571,C01829,DXB-DEI,2025-10-04T17:00,2,42.0,evening,1
B0000572,C01049,DXB-DEI,2025-10-04T18:00,2,36.0,evening,1
B0000573,C02175,DXB-MOE,2025-10-04T19:00,1,32.0,evening,1
B0000574,C02248,DXB-MAR,2025-10-04T20:00,1,24.0,evening,1
B0000575,C01738,DXB-DEI,2025-10-04T21:00,1,18.0,evening,1
B0000576,C01383,DXB-MOE,2025-10-04T22:00,1,32.0,evening,1
B0000577,C02194,DXB-DEI,2025-10-05T06:00,1,32.0,morning,1
B0000578,C01425,DXB-MAR,2025-10-05T07:00,1,18.0,morning,1
B0000579,C01735,DXB-DTN,2025-10-05T08:00,1,18.0,morning,1
B0000580,C01700,DXB-DEI,2025-10-05T08:00,3,82.0,morning,1
B0000581,C01215,DXB-DEI,2025-10-05T08:00,3,82.0,morning,1
B0000582,C00149,DXB-DTN,2025-10-05T09:00,1,24.0,morning,1
B0000583,C01889,DXB-DTN,2025-10-05T09:00,1,18.0,morning,1
B0000584,C01337,DXB-MAR,2025-10-05T09:00,3,90.0,morning,1
B0000585,C00850,DXB-DEI,2025-10-05T09:00,3,76.0,morning,1
B0000586,C02039,DXB-DTN,2025-10-05T10:00,2,42.0,morning,1
B0000587,C00439,DXB-DTN,2025-10-05T10:00,1,24.0,morning,1
B0000588,C01669,DXB-DEI,2025-10-05T12:00,2,50.0,midday,1
B0000589,C02285,DXB-MOE,2025-10-05T13:00,2,64.0,midday,1
B0000590,C01284,DXB-MOE,2025-10-05T16:00,3,76.0,midday,1
B0000591,C00656,DXB-DEI,2025-10-05T17:00,1,24.0,evening,1
B0000592,C00653,DXB-DEI,2025-10-05T17:00,2,48.0,evening,1
B0000593,C00067,DXB-DTN,2025-10-05T18:00,2,44.0,evening,1
B0000594,C01424,DXB-DTN,2025-10-05T18:00,1,24.0,evening,1
B0000595,C00021,DXB-MOE,2025-10-05T19:00,2,50.0,evening,1
B0000596,C01181,DXB-DTN,2025-10-05T20:00,2,52.0,evening,1
B0000597,C01700,DXB-DTN,2025-10-05T20:00,1,18.0,evening,1
B0000598,C00020,DXB-DTN,2025-10-05T21:00,1,26.0,evening,1
B0000599,C01094,DXB-MOE,2025-10-05T21:00,2,42.0,evening,1
B0000600,C01946,DXB-MAR,2025-10-05T21:00,1,32.0,evening,1
B0000601,C01716,DXB-MAR,2025-10-05T21:00,2,42.0,evening,1
B0000602,C00608,DXB-MAR,2025-10-05T21:00,1,32.0,evening,1
B0000603,C00010,DXB-MOE,2025-10-05T22:00,4,96.0,evening,1
B0000604,C00800,DXB-MAR,2025-10-05T22:00,2,56.0,evening,1
B0000605,C02330,DXB-MAR,2025-10-06T07:00,1,18.0,morning,1
B0000606,C01907,DXB-DEI,2025-10-06T08:00,2,58.0,morning,1
B0000607,C00135,DXB-MOE,2025-10-06T09:00,3,74.0,morning,1
B0000608,C02282,DXB-MOE,2025-10-06T09:00,3,80.0,morning,1
B0000609,C00379,DXB-MAR,2025-10-06T09:00,3,80.0,morning,1
B0000610,C01573,DXB-MOE,2025-10-06T10:00,2,50.0,morning,1
B0000611,C01846,DXB-MAR,2025-10-06T12:00,1,32.0,midday,1
B0000612,C02345,DXB-DTN,2025-10-06T17:00,1,24.0,evening,1
B0000613,C01034,DXB-DEI,2025-10-06T18:00,2,44.0,evening,1
B0000614,C01820,DXB-DTN,2025-10-06T21:00,1,24.0,evening,1
B0000615,C01226,DXB-DTN,2025-10-06T21:00,1,32.0,evening,1
B0000616,C01396,DXB-MOE,2025-10-06T21:00,3,76.0,evening,1
B0000617,C00409,DXB-MAR,2025-10-06T22:00,2,52.0,evening,1
B0000618,C01336,DXB-DEI,2025-10-07T06:00,2,58.0,morning,1
B0000619,C00059,DXB-DTN,2025-10-07T08:00,2,44.0,morning,1
B0000620,C01518,DXB-MAR,2025-10-07T08:00,3,66.0,morning,1
B0000621,C01862,DXB-DTN,2025-10-07T09:00,1,24.0,morning,1
B0000622,C00444,DXB-DEI,2025-10-07T09:00,1,26.0,morning,1
B0000623,C00135,DXB-DTN,2025-10-07T10:00,4,92.0,morning,1
B0000624,C00488,DXB-MOE,2025-10-07T10:00,2,56.0,morning,1
B0000625,C00771,DXB-MOE,2025-10-07T10:00,1,18.0,morning,1
B0000626,C00032,DXB-MAR,2025-10-07T10:00,3,72.0,morning,1
B0000627,C00363,DXB-MOE,2025-10-07T12:00,1,26.0,midday,1
B0000628,C01233,DXB-MOE,2025-10-07T13:00,4,114.0,midday,1
B0000629,C01119,DXB-MAR,2025-10-07T13:00,1,26.0,midday,1
B0000630,C00399,DXB-MAR,2025-10-07T13:00,2,64.0,midday,1
B0000631,C01176,DXB-DEI,2025-10-07T13:00,1,18.0,midday,1
B0000632,C00441,DXB-DTN,2025-10-07T15:00,2,58.0,midday,1
B0000633,C02105,DXB-MOE,2025-10-07T17:00,1,24.0,evening,1
B0000634,C01483,DXB-DEI,2025-10-07T19:00,2,50.0,evening,1
B0000635,C01109,DXB-DTN,2025-10-07T20:00,2,50.0,evening,1
B0000636,C02216,DXB-MAR,2025-10-07T20:00,3,88.0,evening,1
B0000637,C02282,DXB-MAR,2025-10-07T21:00,2,64.0,evening,1
B0000638,C00731,DXB-MAR,2025-10-07T23:00,2,44.0,evening,1
B0000639,C00624,DXB-DTN,2025-10-08T07:00,3,70.0,morning,1
B0000640,C00199,DXB-DTN,2025-10-08T08:00,2,44.0,morning,1
B0000641,C00932,DXB-MAR,2025-10-08T08:00,1,18.0,morning,1
B0000642,C02309,DXB-DTN,2025-10-08T09:00,3,76.0,morning,1
B0000643,C01119,DXB-MOE,2025-10-08T09:00,1,24.0,morning,1
B0000644,C01038,DXB-MAR,2025-10-08T09:00,1,24.0,morning,1
B0000645,C00824,DXB-MAR,2025-10-08T09:00,4,104.0,morning,1
B0000646,C00092,DXB-MAR,2025-10-08T09:00,3,90.0,morning,1
B0000647,C00060,DXB-DEI,2025-10-08T09:00,1,32.0,morning,1
B0000648,C00497,DXB-DEI,2025-10-08T09:00,2,58.0,morning,1
B0000649,C00742,DXB-DTN,2025-10-08T17:00,2,44.0,evening,1
B0000650,C01317,DXB-MOE,2025-10-08T17:00,1,26.0,evening,1
B0000651,C02338,DXB-MAR,2025-10-08T17:00,3,70.0,evening,1
B0000652,C02241,DXB-MAR,2025-10-08T18:00,2,36.0,evening,1
B0000653,C00655,DXB-DTN,2025-10-08T19:00,3,68.0,evening,1
B0000654,C01505,DXB-MOE,2025-10-08T19:00,1,18.0,evening,1
B0000655,C00883,DXB-MOE,2025-10-08T19:00,1,26.0,evening,1
B0000656,C00720,DXB-MAR,2025-10-08T19:00,1,24.0,evening,1
B0000657,C01824,DXB-MOE,2025-10-08T21:00,2,44.0,evening,1
B0000658,C00066,DXB-MAR,2025-10-08T21:00,1,32.0,evening,1
B0000659,C01730,DXB-MAR,2025-10-08T21:00,1,32.0,evening,1
B0000660,C01900,DXB-MAR,2025-10-08T22:00,1,24.0,evening,1
B0000661,C00463,DXB-DTN,2025-10-09T07:00,1,18.0,morning,1
B0000662,C01075,DXB-DEI,2025-10-09T07:00,1,18.0,morning,1
B0000663,C02397,DXB-DEI,2025-10-09T07:00,2,36.0,morning,1
B0000664,C01617,DXB-DTN,2025-10-09T08:00,1,24.0,morning,1
B0000665,C01432,DXB-DTN,2025-10-09T08:00,1,26.0,morning,1
B0000666,C01094,DXB-MAR,2025-10-09T08:00,1,18.0,morning,1
B0000667,C00863,DXB-DEI,2025-10-09T09:00,3,70.0,morning,1
B0000668,C00786,DXB-DEI,2025-10-09T09:00,1,32.0,morning,1
B0000669,C00071,DXB-DTN,2025-10-09T10:00,1,18.0,morning,1
B0000670,C01147,DXB-DTN,2025-10-09T10:00,1,18.0,morning,1
B0000671,C02359,DXB-MOE,2025-10-09T10:00,1,26.0,morning,1
B0000672,C01862,DXB-DTN,2025-10-09T16:00,1,26.0,midday,1
B0000673,C01861,DXB-MOE,2025-10-09T16:00,1,26.0,midday,1
B0000674,C02372,DXB-MAR,2025-10-09T16:00,2,48.0,midday,1
B0000675,C02374,DXB-MAR,2025-10-09T17:00,1,24.0,evening,1
B0000676,C00567,DXB-MOE,2025-10-09T18:00,2,56.0,evening,1
B0000677,C02194,DXB-DEI,2025-10-09T18:00,1,24.0,evening,1
B0000678,C00165,DXB-MAR,2025-10-09T19:00,3,68.0,evening,1
B0000679,C02242,DXB-DTN,2025-10-09T20:00,1,18.0,evening,1
B0000680,C01761,DXB-MOE,2025-10-09T20:00,2,64.0,evening,1
B0000681,C00409,DXB-MAR,2025-10-09T20:00,3,84.0,evening,1
B0000682,C01950,DXB-MAR,2025-10-09T21:00,2,42.0,evening,1
B0000683,C00698,DXB-MAR,2025-10-09T22:00,1,18.0,evening,1
B0000684,C01684,DXB-MAR,2025-10-09T23:00,2,50.0,evening,1
B0000685,C00686,DXB-MAR,2025-10-09T23:00,1,18.0,evening,1
B0000686,C00809,DXB-DTN,2025-10-10T08:00,4,102.0,morning,1
B0000687,C00821,DXB-MAR,2025-10-10T08:00,1,26.0,morning,1
B0000688,C02362,DXB-DEI,2025-10-10T10:00,3,76.0,morning,1
B0000689,C00226,DXB-DEI,2025-10-10T11:00,1,24.0,midday,1
B0000690,C01059,DXB-DTN,2025-10-10T12:00,1,32.0,midday,1
B0000691,C00020,DXB-DTN,2025-10-10T12:00,2,50.0,midday,1
B0000692,C00207,DXB-DEI,2025-10-10T14:00,2,42.0,midday,1
B0000693,C02020,DXB-MAR,2025-10-10T16:00,1,26.0,midday,1
B0000694,C01452,DXB-DTN,2025-10-10T17:00,1,18.0,evening,1
B0000695,C02216,DXB-DTN,2025-10-10T17:00,1,26.0,evening,1
B0000696,C01189,DXB-DTN,2025-10-10T18:00,1,18.0,evening,1
B0000697,C01337,DXB-MOE,2025-10-10T18:00,1,18.0,evening,1
B0000698,C02098,DXB-MAR,2025-10-10T19:00,1,18.0,evening,1
B0000699,C00423,DXB-DTN,2025-10-10T20:00,1,26.0,evening,1
B0000700,C00499,DXB-MAR,2025-10-10T21:00,1,32.0,evening,1
B0000701,C00607,DXB-MAR,2025-10-10T21:00,2,50.0,evening,1
B0000702,C00288,DXB-MAR,2025-10-10T22:00,2,56.0,evening,1
B0000703,C00450,DXB-DEI,2025-10-11T06:00,2,56.0,morning,1
B0000704,C01869,DXB-DEI,2025-10-11T06:00,2,64.0,morning,1
B0000705,C01786,DXB-DTN,2025-10-11T07:00,1,32.0,morning,1
B0000706,C01370,DXB-MAR,2025-10-11T07:00,2,44.0,morning,1
B0000707,C01829,DXB-DEI,2025-10-11T07:00,3,76.0,morning,1
B0000708,C01034,DXB-MOE,2025-10-11T09:00,2,50.0,morning,1
B0000709,C00486,DXB-DTN,2025-10-11T12:00,2,52.0,midday,1
B0000710,C00594,DXB-MOE,2025-10-11T12:00,2,52.0,midday,1
B0000711,C01490,DXB-MOE,2025-10-11T15:00,2,50.0,midday,1
B0000712,C00314,DXB-MAR,2025-10-11T16:00,1,18.0,midday,1
B0000713,C00913,DXB-MAR,2025-10-11T18:00,1,26.0,evening,1
B0000714,C01817,DXB-DTN,2025-10-11T19:00,3,82.0,evening,1
